"juri_nombre","departamento_nombre","sexo_nombre","juri_codigo","departamento_codigo","sexo_codigo","ano","poblacion"
"Corrientes","Esquina","Varones","18","049","1","2013",15832
"Corrientes","Esquina","Varones","18","049","1","2014",15890
"Corrientes","Esquina","Varones","18","049","1","2015",15947
"Corrientes","Esquina","Varones","18","049","1","2016",16004
"Corrientes","Esquina","Varones","18","049","1","2017",16061
"Corrientes","Esquina","Varones","18","049","1","2018",16117
"Corrientes","Esquina","Varones","18","049","1","2019",16172
"Corrientes","Esquina","Varones","18","049","1","2020",16226
"Corrientes","Esquina","Varones","18","049","1","2021",16279
"Corrientes","Esquina","Varones","18","049","1","2022",16330
"Corrientes","Esquina","Varones","18","049","1","2023",16379
"Corrientes","Esquina","Varones","18","049","1","2024",16428
"Corrientes","Esquina","Varones","18","049","1","2025",16474
"Corrientes","General Alvear","Varones","18","056","1","2010",4069
"Corrientes","General Alvear","Varones","18","056","1","2011",4065
"Corrientes","General Alvear","Varones","18","056","1","2012",4060
"Corrientes","General Alvear","Varones","18","056","1","2013",4055
"Corrientes","General Alvear","Varones","18","056","1","2014",4051
"Corrientes","General Alvear","Varones","18","056","1","2015",4046
"Corrientes","General Alvear","Varones","18","056","1","2016",4041
"Corrientes","General Alvear","Varones","18","056","1","2017",4037
"Corrientes","General Alvear","Varones","18","056","1","2018",4033
"Corrientes","General Alvear","Varones","18","056","1","2019",4028
"Corrientes","General Alvear","Varones","18","056","1","2020",4024
"Corrientes","General Alvear","Varones","18","056","1","2021",4021
"Corrientes","General Alvear","Varones","18","056","1","2022",4017
"Corrientes","General Alvear","Varones","18","056","1","2023",4014
"Corrientes","General Alvear","Varones","18","056","1","2024",4011
"Corrientes","General Alvear","Varones","18","056","1","2025",4008
"Corrientes","General Paz","Varones","18","063","1","2010",7678
"Corrientes","General Paz","Varones","18","063","1","2011",7691
"Corrientes","General Paz","Varones","18","063","1","2012",7705
"Corrientes","General Paz","Varones","18","063","1","2013",7718
"Corrientes","General Paz","Varones","18","063","1","2014",7731
"Corrientes","General Paz","Varones","18","063","1","2015",7744
"Corrientes","General Paz","Varones","18","063","1","2016",7758
"Corrientes","General Paz","Varones","18","063","1","2017",7771
"Corrientes","General Paz","Varones","18","063","1","2018",7783
"Corrientes","General Paz","Varones","18","063","1","2019",7796
"Corrientes","General Paz","Varones","18","063","1","2020",7808
"Corrientes","General Paz","Varones","18","063","1","2021",7820
"Corrientes","General Paz","Varones","18","063","1","2022",7832
"Corrientes","General Paz","Varones","18","063","1","2023",7844
"Corrientes","General Paz","Varones","18","063","1","2024",7855
"Corrientes","General Paz","Varones","18","063","1","2025",7865
"Corrientes","Goya","Varones","18","070","1","2010",44858
"Corrientes","Goya","Varones","18","070","1","2011",45089
"Corrientes","Goya","Varones","18","070","1","2012",45321
"Corrientes","Goya","Varones","18","070","1","2013",45553
"Corrientes","Goya","Varones","18","070","1","2014",45784
"Corrientes","Goya","Varones","18","070","1","2015",46015
"Corrientes","Goya","Varones","18","070","1","2016",46243
"Corrientes","Goya","Varones","18","070","1","2017",46470
"Corrientes","Goya","Varones","18","070","1","2018",46694
"Corrientes","Goya","Varones","18","070","1","2019",46913
"Corrientes","Goya","Varones","18","070","1","2020",47128
"Corrientes","Goya","Varones","18","070","1","2021",47337
"Corrientes","Goya","Varones","18","070","1","2022",47542
"Corrientes","Goya","Varones","18","070","1","2023",47740
"Corrientes","Goya","Varones","18","070","1","2024",47932
"Corrientes","Goya","Varones","18","070","1","2025",48118
"Corrientes","Itatí","Varones","18","077","1","2010",4691
"Corrientes","Itatí","Varones","18","077","1","2011",4738
"Corrientes","Itatí","Varones","18","077","1","2012",4785
"Corrientes","Itatí","Varones","18","077","1","2013",4831
"Corrientes","Itatí","Varones","18","077","1","2014",4878
"Corrientes","Itatí","Varones","18","077","1","2015",4925
"Corrientes","Itatí","Varones","18","077","1","2016",4971
"Corrientes","Itatí","Varones","18","077","1","2017",5017
"Corrientes","Itatí","Varones","18","077","1","2018",5062
"Corrientes","Itatí","Varones","18","077","1","2019",5106
"Corrientes","Itatí","Varones","18","077","1","2020",5150
"Corrientes","Itatí","Varones","18","077","1","2021",5192
"Corrientes","Itatí","Varones","18","077","1","2022",5233
"Corrientes","Itatí","Varones","18","077","1","2023",5274
"Corrientes","Itatí","Varones","18","077","1","2024",5312
"Corrientes","Itatí","Varones","18","077","1","2025",5350
"Corrientes","Ituzaingó","Varones","18","084","1","2010",16254
"Corrientes","Ituzaingó","Varones","18","084","1","2011",16337
"Corrientes","Ituzaingó","Varones","18","084","1","2012",16420
"Corrientes","Ituzaingó","Varones","18","084","1","2013",16504
"Corrientes","Ituzaingó","Varones","18","084","1","2014",16587
"Corrientes","Ituzaingó","Varones","18","084","1","2015",16670
"Corrientes","Ituzaingó","Varones","18","084","1","2016",16752
"Corrientes","Ituzaingó","Varones","18","084","1","2017",16834
"Corrientes","Ituzaingó","Varones","18","084","1","2018",16915
"Corrientes","Ituzaingó","Varones","18","084","1","2019",16994
"Corrientes","Ituzaingó","Varones","18","084","1","2020",17071
"Corrientes","Ituzaingó","Varones","18","084","1","2021",17147
"Corrientes","Ituzaingó","Varones","18","084","1","2022",17220
"Corrientes","Ituzaingó","Varones","18","084","1","2023",17292
"Corrientes","Ituzaingó","Varones","18","084","1","2024",17361
"Corrientes","Ituzaingó","Varones","18","084","1","2025",17428
"Corrientes","Lavalle","Varones","18","091","1","2010",15121
"Corrientes","Lavalle","Varones","18","091","1","2011",15336
"Corrientes","Lavalle","Varones","18","091","1","2012",15553
"Corrientes","Lavalle","Varones","18","091","1","2013",15769
"Corrientes","Lavalle","Varones","18","091","1","2014",15985
"Corrientes","Lavalle","Varones","18","091","1","2015",16200
"Corrientes","Lavalle","Varones","18","091","1","2016",16413
"Corrientes","Lavalle","Varones","18","091","1","2017",16625
"Corrientes","Lavalle","Varones","18","091","1","2018",16833
"Corrientes","Lavalle","Varones","18","091","1","2019",17038
"Corrientes","Lavalle","Varones","18","091","1","2020",17238
"Corrientes","Lavalle","Varones","18","091","1","2021",17434
"Corrientes","Lavalle","Varones","18","091","1","2022",17624
"Corrientes","Lavalle","Varones","18","091","1","2023",17810
"Corrientes","Lavalle","Varones","18","091","1","2024",17989
"Corrientes","Lavalle","Varones","18","091","1","2025",18162
"Corrientes","Mburucuyá","Varones","18","098","1","2010",4724
"Corrientes","Mburucuyá","Varones","18","098","1","2011",4748
"Corrientes","Mburucuyá","Varones","18","098","1","2012",4773
"Corrientes","Mburucuyá","Varones","18","098","1","2013",4797
"Corrientes","Mburucuyá","Varones","18","098","1","2014",4822
"Corrientes","Mburucuyá","Varones","18","098","1","2015",4846
"Corrientes","Mburucuyá","Varones","18","098","1","2016",4870
"Corrientes","Mburucuyá","Varones","18","098","1","2017",4894
"Corrientes","Mburucuyá","Varones","18","098","1","2018",4918
"Corrientes","Mburucuyá","Varones","18","098","1","2019",4941
"Corrientes","Mburucuyá","Varones","18","098","1","2020",4964
"Corrientes","Mburucuyá","Varones","18","098","1","2021",4986
"Corrientes","Mburucuyá","Varones","18","098","1","2022",5008
"Corrientes","Mburucuyá","Varones","18","098","1","2023",5029
"Corrientes","Mburucuyá","Varones","18","098","1","2024",5049
"Corrientes","Mburucuyá","Varones","18","098","1","2025",5069
"Corrientes","Mercedes","Varones","18","105","1","2010",20785
"Corrientes","Mercedes","Varones","18","105","1","2011",20911
"Corrientes","Mercedes","Varones","18","105","1","2012",21037
"Corrientes","Mercedes","Varones","18","105","1","2013",21162
"Corrientes","Mercedes","Varones","18","105","1","2014",21288
"Corrientes","Mercedes","Varones","18","105","1","2015",21413
"Corrientes","Mercedes","Varones","18","105","1","2016",21537
"Corrientes","Mercedes","Varones","18","105","1","2017",21660
"Corrientes","Mercedes","Varones","18","105","1","2018",21781
"Corrientes","Mercedes","Varones","18","105","1","2019",21900
"Corrientes","Mercedes","Varones","18","105","1","2020",22017
"Corrientes","Mercedes","Varones","18","105","1","2021",22130
"Corrientes","Mercedes","Varones","18","105","1","2022",22241
"Corrientes","Mercedes","Varones","18","105","1","2023",22349
"Corrientes","Mercedes","Varones","18","105","1","2024",22453
"Corrientes","Mercedes","Varones","18","105","1","2025",22554
"Corrientes","Monte Caseros","Varones","18","112","1","2010",18767
"Corrientes","Monte Caseros","Varones","18","112","1","2011",19036
"Corrientes","Monte Caseros","Varones","18","112","1","2012",19307
"Corrientes","Monte Caseros","Varones","18","112","1","2013",19578
"Corrientes","Monte Caseros","Varones","18","112","1","2014",19849
"Corrientes","Monte Caseros","Varones","18","112","1","2015",20117
"Corrientes","Monte Caseros","Varones","18","112","1","2016",20384
"Corrientes","Monte Caseros","Varones","18","112","1","2017",20649
"Corrientes","Monte Caseros","Varones","18","112","1","2018",20910
"Corrientes","Monte Caseros","Varones","18","112","1","2019",21167
"Corrientes","Monte Caseros","Varones","18","112","1","2020",21418
"Corrientes","Monte Caseros","Varones","18","112","1","2021",21662
"Corrientes","Monte Caseros","Varones","18","112","1","2022",21901
"Corrientes","Monte Caseros","Varones","18","112","1","2023",22133
"Corrientes","Monte Caseros","Varones","18","112","1","2024",22357
"Corrientes","Monte Caseros","Varones","18","112","1","2025",22574
"Corrientes","Paso de los Libres","Varones","18","119","1","2010",24663
"Corrientes","Paso de los Libres","Varones","18","119","1","2011",24863
"Corrientes","Paso de los Libres","Varones","18","119","1","2012",25063
"Corrientes","Paso de los Libres","Varones","18","119","1","2013",25264
"Corrientes","Paso de los Libres","Varones","18","119","1","2014",25464
"Corrientes","Paso de los Libres","Varones","18","119","1","2015",25663
"Corrientes","Paso de los Libres","Varones","18","119","1","2016",25860
"Corrientes","Paso de los Libres","Varones","18","119","1","2017",26056
"Corrientes","Paso de los Libres","Varones","18","119","1","2018",26250
"Corrientes","Paso de los Libres","Varones","18","119","1","2019",26440
"Corrientes","Paso de los Libres","Varones","18","119","1","2020",26625
"Corrientes","Paso de los Libres","Varones","18","119","1","2021",26807
"Corrientes","Paso de los Libres","Varones","18","119","1","2022",26983
"Corrientes","Paso de los Libres","Varones","18","119","1","2023",27155
"Corrientes","Paso de los Libres","Varones","18","119","1","2024",27321
"Corrientes","Paso de los Libres","Varones","18","119","1","2025",27482
"Corrientes","Saladas","Varones","18","126","1","2010",11323
"Corrientes","Saladas","Varones","18","126","1","2011",11395
"Corrientes","Saladas","Varones","18","126","1","2012",11467
"Corrientes","Saladas","Varones","18","126","1","2013",11539
"Corrientes","Saladas","Varones","18","126","1","2014",11610
"Corrientes","Saladas","Varones","18","126","1","2015",11682
"Corrientes","Saladas","Varones","18","126","1","2016",11753
"Corrientes","Saladas","Varones","18","126","1","2017",11823
"Corrientes","Saladas","Varones","18","126","1","2018",11892
"Corrientes","Saladas","Varones","18","126","1","2019",11960
"Corrientes","Saladas","Varones","18","126","1","2020",12027
"Corrientes","Saladas","Varones","18","126","1","2021",12092
"Corrientes","Saladas","Varones","18","126","1","2022",12155
"Corrientes","Saladas","Varones","18","126","1","2023",12216
"Corrientes","Saladas","Varones","18","126","1","2024",12276
"Corrientes","Saladas","Varones","18","126","1","2025",12334
"Corrientes","San Cosme","Varones","18","133","1","2010",7478
"Corrientes","San Cosme","Varones","18","133","1","2011",7588
"Corrientes","San Cosme","Varones","18","133","1","2012",7698
"Corrientes","San Cosme","Varones","18","133","1","2013",7809
"Corrientes","San Cosme","Varones","18","133","1","2014",7920
"Corrientes","San Cosme","Varones","18","133","1","2015",8029
"Corrientes","San Cosme","Varones","18","133","1","2016",8138
"Corrientes","San Cosme","Varones","18","133","1","2017",8247
"Corrientes","San Cosme","Varones","18","133","1","2018",8353
"Corrientes","San Cosme","Varones","18","133","1","2019",8458
"Corrientes","San Cosme","Varones","18","133","1","2020",8560
"Corrientes","San Cosme","Varones","18","133","1","2021",8660
"Corrientes","San Cosme","Varones","18","133","1","2022",8758
"Corrientes","San Cosme","Varones","18","133","1","2023",8853
"Corrientes","San Cosme","Varones","18","133","1","2024",8944
"Corrientes","San Cosme","Varones","18","133","1","2025",9033
"Corrientes","San Luis del Palmar","Varones","18","140","1","2010",8899
"Corrientes","San Luis del Palmar","Varones","18","140","1","2011",8979
"Corrientes","San Luis del Palmar","Varones","18","140","1","2012",9058
"Corrientes","San Luis del Palmar","Varones","18","140","1","2013",9138
"Corrientes","San Luis del Palmar","Varones","18","140","1","2014",9217
"Corrientes","San Luis del Palmar","Varones","18","140","1","2015",9297
"Corrientes","San Luis del Palmar","Varones","18","140","1","2016",9375
"Corrientes","San Luis del Palmar","Varones","18","140","1","2017",9453
"Corrientes","San Luis del Palmar","Varones","18","140","1","2018",9530
"Corrientes","San Luis del Palmar","Varones","18","140","1","2019",9605
"Corrientes","San Luis del Palmar","Varones","18","140","1","2020",9679
"Corrientes","San Luis del Palmar","Varones","18","140","1","2021",9751
"Corrientes","San Luis del Palmar","Varones","18","140","1","2022",9821
"Corrientes","San Luis del Palmar","Varones","18","140","1","2023",9889
"Corrientes","San Luis del Palmar","Varones","18","140","1","2024",9955
"Corrientes","San Luis del Palmar","Varones","18","140","1","2025",10019
"Corrientes","San Martín","Varones","18","147","1","2010",6756
"Corrientes","San Martín","Varones","18","147","1","2011",6843
"Corrientes","San Martín","Varones","18","147","1","2012",6930
"Corrientes","San Martín","Varones","18","147","1","2013",7017
"Corrientes","San Martín","Varones","18","147","1","2014",7104
"Corrientes","San Martín","Varones","18","147","1","2015",7191
"Corrientes","San Martín","Varones","18","147","1","2016",7276
"Corrientes","San Martín","Varones","18","147","1","2017",7362
"Corrientes","San Martín","Varones","18","147","1","2018",7445
"Corrientes","San Martín","Varones","18","147","1","2019",7528
"Corrientes","San Martín","Varones","18","147","1","2020",7609
"Corrientes","San Martín","Varones","18","147","1","2021",7687
"Corrientes","San Martín","Varones","18","147","1","2022",7764
"Corrientes","San Martín","Varones","18","147","1","2023",7838
"Corrientes","San Martín","Varones","18","147","1","2024",7911
"Corrientes","San Martín","Varones","18","147","1","2025",7980
"Corrientes","San Miguel","Varones","18","154","1","2010",5479
"Corrientes","San Miguel","Varones","18","154","1","2011",5494
"Corrientes","San Miguel","Varones","18","154","1","2012",5509
"Corrientes","San Miguel","Varones","18","154","1","2013",5524
"Corrientes","San Miguel","Varones","18","154","1","2014",5539
"Corrientes","San Miguel","Varones","18","154","1","2015",5554
"Corrientes","San Miguel","Varones","18","154","1","2016",5569
"Corrientes","San Miguel","Varones","18","154","1","2017",5584
"Corrientes","San Miguel","Varones","18","154","1","2018",5598
"Corrientes","San Miguel","Varones","18","154","1","2019",5612
"Corrientes","San Miguel","Varones","18","154","1","2020",5626
"Corrientes","San Miguel","Varones","18","154","1","2021",5640
"Corrientes","San Miguel","Varones","18","154","1","2022",5653
"Corrientes","San Miguel","Varones","18","154","1","2023",5666
"Corrientes","San Miguel","Varones","18","154","1","2024",5678
"Corrientes","San Miguel","Varones","18","154","1","2025",5691
"Corrientes","San Roque","Varones","18","161","1","2010",9403
"Corrientes","San Roque","Varones","18","161","1","2011",9432
"Corrientes","San Roque","Varones","18","161","1","2012",9461
"Corrientes","San Roque","Varones","18","161","1","2013",9491
"Corrientes","San Roque","Varones","18","161","1","2014",9520
"Corrientes","San Roque","Varones","18","161","1","2015",9549
"Corrientes","San Roque","Varones","18","161","1","2016",9577
"Corrientes","San Roque","Varones","18","161","1","2017",9606
"Corrientes","San Roque","Varones","18","161","1","2018",9634
"Corrientes","San Roque","Varones","18","161","1","2019",9662
"Corrientes","San Roque","Varones","18","161","1","2020",9689
"Corrientes","San Roque","Varones","18","161","1","2021",9715
"Corrientes","San Roque","Varones","18","161","1","2022",9741
"Corrientes","San Roque","Varones","18","161","1","2023",9766
"Corrientes","San Roque","Varones","18","161","1","2024",9790
"Corrientes","San Roque","Varones","18","161","1","2025",9813
"Corrientes","Santo Tomé","Varones","18","168","1","2010",31487
"Corrientes","Santo Tomé","Varones","18","168","1","2011",32007
"Corrientes","Santo Tomé","Varones","18","168","1","2012",32529
"Corrientes","Santo Tomé","Varones","18","168","1","2013",33051
"Corrientes","Santo Tomé","Varones","18","168","1","2014",33572
"Corrientes","Santo Tomé","Varones","18","168","1","2015",34091
"Corrientes","Santo Tomé","Varones","18","168","1","2016",34605
"Corrientes","Santo Tomé","Varones","18","168","1","2017",35115
"Corrientes","Santo Tomé","Varones","18","168","1","2018",35619
"Corrientes","Santo Tomé","Varones","18","168","1","2019",36113
"Corrientes","Santo Tomé","Varones","18","168","1","2020",36596
"Corrientes","Santo Tomé","Varones","18","168","1","2021",37068
"Corrientes","Santo Tomé","Varones","18","168","1","2022",37528
"Corrientes","Santo Tomé","Varones","18","168","1","2023",37974
"Corrientes","Santo Tomé","Varones","18","168","1","2024",38407
"Corrientes","Santo Tomé","Varones","18","168","1","2025",38825
"Corrientes","Sauce","Varones","18","175","1","2010",4583
"Corrientes","Sauce","Varones","18","175","1","2011",4585
"Corrientes","Sauce","Varones","18","175","1","2012",4587
"Corrientes","Sauce","Varones","18","175","1","2013",4590
"Corrientes","Sauce","Varones","18","175","1","2014",4592
"Corrientes","Sauce","Varones","18","175","1","2015",4594
"Corrientes","Sauce","Varones","18","175","1","2016",4597
"Corrientes","Sauce","Varones","18","175","1","2017",4599
"Corrientes","Sauce","Varones","18","175","1","2018",4601
"Corrientes","Sauce","Varones","18","175","1","2019",4603
"Corrientes","Sauce","Varones","18","175","1","2020",4606
"Corrientes","Sauce","Varones","18","175","1","2021",4608
"Corrientes","Sauce","Varones","18","175","1","2022",4610
"Corrientes","Sauce","Varones","18","175","1","2023",4612
"Corrientes","Sauce","Varones","18","175","1","2024",4614
"Corrientes","Sauce","Varones","18","175","1","2025",4615
"Corrientes","Bella Vista","Mujeres","18","007","2","2010",19023
"Corrientes","Bella Vista","Mujeres","18","007","2","2011",19212
"Corrientes","Bella Vista","Mujeres","18","007","2","2012",19401
"Corrientes","Bella Vista","Mujeres","18","007","2","2013",19590
"Corrientes","Bella Vista","Mujeres","18","007","2","2014",19779
"Corrientes","Bella Vista","Mujeres","18","007","2","2015",19966
"Corrientes","Bella Vista","Mujeres","18","007","2","2016",20151
"Corrientes","Bella Vista","Mujeres","18","007","2","2017",20335
"Corrientes","Bella Vista","Mujeres","18","007","2","2018",20517
"Corrientes","Bella Vista","Mujeres","18","007","2","2019",20695
"Corrientes","Bella Vista","Mujeres","18","007","2","2020",20870
"Corrientes","Bella Vista","Mujeres","18","007","2","2021",21041
"Corrientes","Bella Vista","Mujeres","18","007","2","2022",21207
"Corrientes","Bella Vista","Mujeres","18","007","2","2023",21369
"Corrientes","Bella Vista","Mujeres","18","007","2","2024",21527
"Corrientes","Bella Vista","Mujeres","18","007","2","2025",21679
"Corrientes","Berón de Astrada","Mujeres","18","014","2","2010",1221
"Corrientes","Berón de Astrada","Mujeres","18","014","2","2011",1235
"Corrientes","Berón de Astrada","Mujeres","18","014","2","2012",1248
"Corrientes","Berón de Astrada","Mujeres","18","014","2","2013",1262
"Corrientes","Berón de Astrada","Mujeres","18","014","2","2014",1275
"Corrientes","Berón de Astrada","Mujeres","18","014","2","2015",1289
"Corrientes","Berón de Astrada","Mujeres","18","014","2","2016",1302
"Corrientes","Berón de Astrada","Mujeres","18","014","2","2017",1315
"Corrientes","Berón de Astrada","Mujeres","18","014","2","2018",1328
"Corrientes","Berón de Astrada","Mujeres","18","014","2","2019",1341
"Corrientes","Berón de Astrada","Mujeres","18","014","2","2020",1353
"Corrientes","Berón de Astrada","Mujeres","18","014","2","2021",1365
"Corrientes","Berón de Astrada","Mujeres","18","014","2","2022",1377
"Corrientes","Berón de Astrada","Mujeres","18","014","2","2023",1389
"Corrientes","Berón de Astrada","Mujeres","18","014","2","2024",1400
"Corrientes","Berón de Astrada","Mujeres","18","014","2","2025",1411
"Corrientes","Capital","Mujeres","18","021","2","2010",189934
"Corrientes","Capital","Mujeres","18","021","2","2011",192031
"Corrientes","Capital","Mujeres","18","021","2","2012",194133
"Corrientes","Capital","Mujeres","18","021","2","2013",196227
"Corrientes","Capital","Mujeres","18","021","2","2014",198320
"Corrientes","Capital","Mujeres","18","021","2","2015",200396
"Corrientes","Capital","Mujeres","18","021","2","2016",202459
"Corrientes","Capital","Mujeres","18","021","2","2017",204504
"Corrientes","Capital","Mujeres","18","021","2","2018",206521
"Corrientes","Capital","Mujeres","18","021","2","2019",208502
"Corrientes","Capital","Mujeres","18","021","2","2020",210443
"Corrientes","Capital","Mujeres","18","021","2","2021",212336
"Corrientes","Capital","Mujeres","18","021","2","2022",214187
"Corrientes","Capital","Mujeres","18","021","2","2023",215989
"Corrientes","Capital","Mujeres","18","021","2","2024",217731
"Corrientes","Capital","Mujeres","18","021","2","2025",219427
"Corrientes","Concepción","Mujeres","18","028","2","2010",10381
"Corrientes","Concepción","Mujeres","18","028","2","2011",10572
"Corrientes","Concepción","Mujeres","18","028","2","2012",10763
"Corrientes","Concepción","Mujeres","18","028","2","2013",10953
"Corrientes","Concepción","Mujeres","18","028","2","2014",11143
"Corrientes","Concepción","Mujeres","18","028","2","2015",11332
"Corrientes","Concepción","Mujeres","18","028","2","2016",11520
"Corrientes","Concepción","Mujeres","18","028","2","2017",11705
"Corrientes","Concepción","Mujeres","18","028","2","2018",11889
"Corrientes","Concepción","Mujeres","18","028","2","2019",12069
"Corrientes","Concepción","Mujeres","18","028","2","2020",12245
"Corrientes","Concepción","Mujeres","18","028","2","2021",12417
"Corrientes","Concepción","Mujeres","18","028","2","2022",12585
"Corrientes","Concepción","Mujeres","18","028","2","2023",12749
"Corrientes","Concepción","Mujeres","18","028","2","2024",12908
"Corrientes","Concepción","Mujeres","18","028","2","2025",13062
"Corrientes","Curuzú Cuatiá","Mujeres","18","035","2","2010",23167
"Corrientes","Curuzú Cuatiá","Mujeres","18","035","2","2011",23374
"Corrientes","Curuzú Cuatiá","Mujeres","18","035","2","2012",23582
"Corrientes","Curuzú Cuatiá","Mujeres","18","035","2","2013",23789
"Corrientes","Curuzú Cuatiá","Mujeres","18","035","2","2014",23995
"Corrientes","Curuzú Cuatiá","Mujeres","18","035","2","2015",24200
"Corrientes","Curuzú Cuatiá","Mujeres","18","035","2","2016",24403
"Corrientes","Curuzú Cuatiá","Mujeres","18","035","2","2017",24605
"Corrientes","Curuzú Cuatiá","Mujeres","18","035","2","2018",24804
"Corrientes","Curuzú Cuatiá","Mujeres","18","035","2","2019",25000
"Corrientes","Curuzú Cuatiá","Mujeres","18","035","2","2020",25191
"Corrientes","Curuzú Cuatiá","Mujeres","18","035","2","2021",25378
"Corrientes","Curuzú Cuatiá","Mujeres","18","035","2","2022",25561
"Corrientes","Curuzú Cuatiá","Mujeres","18","035","2","2023",25738
"Corrientes","Curuzú Cuatiá","Mujeres","18","035","2","2024",25911
"Corrientes","Curuzú Cuatiá","Mujeres","18","035","2","2025",26078
"Corrientes","Empedrado","Mujeres","18","042","2","2010",7781
"Corrientes","Empedrado","Mujeres","18","042","2","2011",7839
"Corrientes","Empedrado","Mujeres","18","042","2","2012",7896
"Corrientes","Empedrado","Mujeres","18","042","2","2013",7954
"Corrientes","Empedrado","Mujeres","18","042","2","2014",8012
"Corrientes","Empedrado","Mujeres","18","042","2","2015",8069
"Corrientes","Empedrado","Mujeres","18","042","2","2016",8125
"Corrientes","Empedrado","Mujeres","18","042","2","2017",8182
"Corrientes","Empedrado","Mujeres","18","042","2","2018",8237
"Corrientes","Empedrado","Mujeres","18","042","2","2019",8292
"Corrientes","Empedrado","Mujeres","18","042","2","2020",8345
"Corrientes","Empedrado","Mujeres","18","042","2","2021",8397
"Corrientes","Empedrado","Mujeres","18","042","2","2022",8448
"Corrientes","Empedrado","Mujeres","18","042","2","2023",8497
"Corrientes","Empedrado","Mujeres","18","042","2","2024",8546
"Corrientes","Empedrado","Mujeres","18","042","2","2025",8592
"Corrientes","Esquina","Mujeres","18","049","2","2010",15986
"Corrientes","Esquina","Mujeres","18","049","2","2011",16073
"Corrientes","Esquina","Mujeres","18","049","2","2012",16160
"Corrientes","Esquina","Mujeres","18","049","2","2013",16246
"Corrientes","Esquina","Mujeres","18","049","2","2014",16333
"Corrientes","Esquina","Mujeres","18","049","2","2015",16419
"Corrientes","Esquina","Mujeres","18","049","2","2016",16504
"Corrientes","Esquina","Mujeres","18","049","2","2017",16588
"Corrientes","Esquina","Mujeres","18","049","2","2018",16671
"Corrientes","Esquina","Mujeres","18","049","2","2019",16753
"Corrientes","Esquina","Mujeres","18","049","2","2020",16833
"Corrientes","Esquina","Mujeres","18","049","2","2021",16912
"Corrientes","Esquina","Mujeres","18","049","2","2022",16988
"Corrientes","Esquina","Mujeres","18","049","2","2023",17062
"Corrientes","Esquina","Mujeres","18","049","2","2024",17135
"Corrientes","Esquina","Mujeres","18","049","2","2025",17204
"Corrientes","General Alvear","Mujeres","18","056","2","2010",4089
"Corrientes","General Alvear","Mujeres","18","056","2","2011",4091
"Corrientes","General Alvear","Mujeres","18","056","2","2012",4092
"Corrientes","General Alvear","Mujeres","18","056","2","2013",4094
"Corrientes","General Alvear","Mujeres","18","056","2","2014",4095
"Corrientes","General Alvear","Mujeres","18","056","2","2015",4097
"Corrientes","General Alvear","Mujeres","18","056","2","2016",4098
"Corrientes","General Alvear","Mujeres","18","056","2","2017",4100
"Corrientes","General Alvear","Mujeres","18","056","2","2018",4101
"Corrientes","General Alvear","Mujeres","18","056","2","2019",4103
"Corrientes","General Alvear","Mujeres","18","056","2","2020",4104
"Corrientes","General Alvear","Mujeres","18","056","2","2021",4106
"Corrientes","General Alvear","Mujeres","18","056","2","2022",4107
"Corrientes","General Alvear","Mujeres","18","056","2","2023",4108
"Corrientes","General Alvear","Mujeres","18","056","2","2024",4110
"Corrientes","General Alvear","Mujeres","18","056","2","2025",4111
"Corrientes","General Paz","Mujeres","18","063","2","2010",7573
"Corrientes","General Paz","Mujeres","18","063","2","2011",7608
"Corrientes","General Paz","Mujeres","18","063","2","2012",7644
"Corrientes","General Paz","Mujeres","18","063","2","2013",7680
"Corrientes","General Paz","Mujeres","18","063","2","2014",7715
"Corrientes","General Paz","Mujeres","18","063","2","2015",7751
"Corrientes","General Paz","Mujeres","18","063","2","2016",7786
"Corrientes","General Paz","Mujeres","18","063","2","2017",7821
"Corrientes","General Paz","Mujeres","18","063","2","2018",7855
"Corrientes","General Paz","Mujeres","18","063","2","2019",7889
"Corrientes","General Paz","Mujeres","18","063","2","2020",7922
"Corrientes","General Paz","Mujeres","18","063","2","2021",7954
"Corrientes","General Paz","Mujeres","18","063","2","2022",7985
"Corrientes","General Paz","Mujeres","18","063","2","2023",8016
"Corrientes","General Paz","Mujeres","18","063","2","2024",8046
"Corrientes","General Paz","Mujeres","18","063","2","2025",8075
"Corrientes","Goya","Mujeres","18","070","2","2010",47488
"Corrientes","Goya","Mujeres","18","070","2","2011",47856
"Corrientes","Goya","Mujeres","18","070","2","2012",48224
"Corrientes","Goya","Mujeres","18","070","2","2013",48592
"Corrientes","Goya","Mujeres","18","070","2","2014",48959
"Corrientes","Goya","Mujeres","18","070","2","2015",49323
"Corrientes","Goya","Mujeres","18","070","2","2016",49685
"Corrientes","Goya","Mujeres","18","070","2","2017",50043
"Corrientes","Goya","Mujeres","18","070","2","2018",50397
"Corrientes","Goya","Mujeres","18","070","2","2019",50745
"Corrientes","Goya","Mujeres","18","070","2","2020",51085
"Corrientes","Goya","Mujeres","18","070","2","2021",51417
"Corrientes","Goya","Mujeres","18","070","2","2022",51741
"Corrientes","Goya","Mujeres","18","070","2","2023",52057
"Corrientes","Goya","Mujeres","18","070","2","2024",52364
"Corrientes","Goya","Mujeres","18","070","2","2025",52660
"Corrientes","Itatí","Mujeres","18","077","2","2010",4718
"Corrientes","Itatí","Mujeres","18","077","2","2011",4753
"Corrientes","Itatí","Mujeres","18","077","2","2012",4788
